customerID,Name,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,Churn Score,CLTV,Churn Reason,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score.1,Churn Category
6827-IEAUQ,Laxmi Pathak,Female,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,eSewa,1984.5000000000002,56233.5,No,0,66,3213,,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,46,No,Yes,Yes,5,None,1206.3,13,No,Yes,Yes,0.0,0,32570.100000000002,88803.59999999999,3,Stayed,66,0
7310-EGVHZ,Ravin Vaidya,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mobile Banking,606.0,606.0,No,0,77,5526,,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,35,No,No,No,0,Offer E,734.4,0,No,No,No,0.0,0,734.4,1340.4,5,Joined,77,0
3413-BMNZE,Utsav Chaturvedi,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mobile Banking,1357.5,1357.5,No,0,40,3144,,1,United States,California,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596,71,No,No,No,0,Offer E,356.70000000000005,12,No,No,Yes,0.0,0,356.70000000000005,1714.2,3,Joined,40,0
6234-RAAPL,Sohani Subedi,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mobile Banking,2997.0,217551.0,No,0,79,5915,,1,United States,California,Los Angeles,90038,"34.088017, -118.327168",34.088017,-118.327168,60,No,Yes,Yes,7,None,709.8,26,No,Yes,Yes,0.0,0,51105.6,268656.6,4,Stayed,79,0
6572-ADKRS,Supriya Khatri,Female,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),2244.0,106449.0,No,0,41,3395,,1,United States,California,Los Angeles,90040,"33.994524, -118.149953",33.994524,-118.149953,19,Yes,No,No,0,Offer B,1273.1999999999998,69,No,No,Yes,0.0,0,58567.2,165016.2,3,Stayed,41,0
8865-TNMNX,Raaz Rana,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,eSewa,1486.5,14271.0,No,0,22,2392,,1,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081,53,No,Yes,Yes,6,Offer D,785.1,7,No,No,Yes,0.0,0,7851.000000000002,22122.000000000004,3,Stayed,22,0
9489-DEDVP,Sweata Pujari,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),2076.0,146170.5,No,0,25,4715,,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,52,No,Yes,Yes,8,None,881.4,23,No,No,No,0.0,2400,61698.0,210268.50000000003,3,Stayed,25,0
9867-JCZSP,Ekadhana Khadgi,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,622.5,12547.5,No,0,64,3646,,1,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447,28,Yes,Yes,Yes,8,Offer D,262.2,0,No,No,No,0.0,0,4457.400000000001,17004.9,4,Stayed,64,0
4671-VJLCL,Ojaswi Yonzon,Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),2395.5,145843.5,No,0,70,4595,,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,36,No,No,No,0,Offer B,384.6,17,No,Yes,Yes,0.0,0,24229.8,170073.3,3,Stayed,70,0
4080-IIARD,Kshiti Chhetri,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Cash,2286.0,29443.5,No,0,41,2569,,1,United States,California,Los Angeles,90047,"33.958149, -118.308441",33.958149,-118.308441,42,No,Yes,Yes,1,Offer D,353.7,29,No,Yes,Yes,0.0,0,4598.099999999999,34041.6,5,Stayed,41,0
3714-NTNFO,Putali Kharel,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2535.0,117201.0,No,0,71,6434,,1,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267,49,No,No,No,0,Offer B,816.0,24,Yes,No,Yes,0.0,0,39984.0,157185.0,5,Stayed,71,0
5948-UJZLF,Nanda Thapa,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,eSewa,1477.5,2910.0,No,0,57,3805,,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,22,Yes,No,No,0,None,1222.5,71,No,No,Yes,0.0,0,2445.0,5355.0,5,Joined,57,0
7639-LIAYI,Nitish Karki,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),2392.5,126534.0,No,0,49,4142,,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,23,Yes,No,No,0,Offer B,874.8,73,Yes,Yes,Yes,0.0,0,45489.6,172023.6,4,Stayed,49,0
2954-PIBKO,Shubha Vaidya,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),1924.5000000000002,127623.00000000001,No,0,62,5128,,1,United States,California,Los Angeles,90058,"34.001617, -118.222274",34.001617,-118.222274,64,No,Yes,Yes,7,None,1196.4,17,No,Yes,No,0.0,1200,82551.6,211374.6,3,Stayed,62,0
8012-SOUDQ,Rupa Giri,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2707.5,115162.5,No,0,52,2223,,1,United States,California,Los Angeles,90059,"33.927254, -118.249826",33.927254,-118.249826,65,No,No,No,0,Offer B,377.4,26,No,No,Yes,0.0,0,16228.2,131390.7,4,Stayed,52,0
6575-SUVOI,Shasi Parajuli,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),2085.0,52579.5,No,0,25,3154,,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,65,No,Yes,Yes,9,None,918.0,2,No,Yes,Yes,0.0,0,22950.0,75529.5,4,Stayed,25,0
4667-QONEA,Bindu Maharjan,Female,1,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),2245.5,133690.5,No,0,59,5153,,1,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,72,No,Yes,Yes,9,Offer B,1467.0,16,No,Yes,Yes,0.0,0,88020.0,221710.5,3,Stayed,59,0
8769-KKTPH,Fulkumari Rai,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),2989.5,189336.0,No,0,79,4572,,1,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656,44,No,Yes,Yes,2,Offer B,42.9,16,Yes,No,Yes,0.0,0,2702.7000000000003,192038.7,3,Stayed,79,0
5067-XJQFU,Jay Raut,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Cash,3253.5,212290.5,No,0,74,4582,,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,77,No,Yes,Yes,3,None,653.6999999999999,9,No,Yes,Yes,0.0,0,43144.200000000004,255434.69999999998,5,Stayed,74,0
3957-SQXML,Shasi Adhikari,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),748.5,26829.0,No,0,62,5408,,1,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915,61,No,Yes,Yes,10,None,756.3000000000001,0,No,No,No,0.0,0,25714.2,52543.200000000004,3,Stayed,62,0
5954-BDFSG,Maiya Rawal,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3225.0,235611.0,No,0,53,4708,,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,40,No,No,No,0,None,284.1,21,Yes,Yes,No,0.0,1800,20455.2,257866.19999999998,3,Stayed,53,0
0434-CSFON,Rahika Mali,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3015.0,141213.0,No,0,70,4488,,1,United States,California,Los Angeles,90071,"34.052917, -118.255178",34.052917,-118.255178,34,No,Yes,Yes,3,Offer B,1144.5,14,Yes,No,Yes,0.0,0,53791.5,195004.50000000003,3,Stayed,70,0
1215-FIGMP,Priyam Joshi,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mobile Banking,2697.0,163521.0,No,0,35,6292,,1,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629,27,Yes,No,No,0,Offer B,1286.4,52,No,No,Yes,0.0,0,77184.0,240705.0,3,Stayed,35,0
0526-SXDJP,Madan Dahal,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mobile Banking,1263.0,88860.0,No,0,29,6091,,1,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,36,No,Yes,Yes,7,Offer A,0.0,17,No,No,Yes,0.0,0,0.0,88860.0,4,Stayed,29,0
0557-ASKVU,Susma Upadhyaya,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),1632.0,28713.0,No,0,33,4948,,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,43,No,Yes,Yes,2,Offer D,1349.1,7,No,Yes,Yes,0.0,0,24283.800000000003,52996.799999999996,5,Stayed,33,0
5122-CYFXA,Shasi Tamang,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,2259.0,7323.0,No,0,35,5387,,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508,53,No,No,No,0,Offer E,1169.7,20,Yes,Yes,Yes,0.0,0,3509.1,10832.1,3,Joined,35,0
8627-ZYGSZ,Bikalpa Pandit,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Cash,2367.0,109510.5,No,0,61,3817,,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,32,No,Yes,Yes,8,Offer B,1185.6000000000001,30,No,No,Yes,0.0,0,55723.200000000004,165233.7,5,Stayed,61,0
3410-YOQBQ,Rabina Pathak,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,eSewa,2376.0,74916.0,No,0,78,4984,,1,United States,California,Compton,90221,"33.885811, -118.206459",33.885811,-118.206459,61,No,No,No,0,None,767.1,27,Yes,Yes,No,0.0,2100,23780.1,100796.09999999999,5,Stayed,78,0
3170-NMYVV,Januka Giri,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,604.5,27927.0,No,0,20,5849,,1,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,37,No,Yes,Yes,5,Offer B,808.5,0,No,No,No,0.0,0,40425.0,68352.0,4,Stayed,20,0
7410-OIEDU,Yogendra Pyakurel,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,eSewa,2395.5,26620.5,No,0,38,5983,,1,United States,California,Culver City,90230,"33.993991, -118.39704",33.993991,-118.39704,29,Yes,No,No,0,None,1451.4,42,No,No,Yes,0.0,0,14514.0,41134.5,3,Stayed,38,0
2273-QCKXA,Madhav Thapa Magar,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,eSewa,1471.5,1471.5,No,0,30,3178,,1,United States,California,Culver City,90232,"34.019323, -118.391902",34.019323,-118.391902,39,No,No,No,0,None,773.1,5,No,Yes,Yes,0.0,0,773.1,2244.6,3,Joined,30,0
0731-EBJQB,Vandita Tuladhar,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Cash,612.0,32719.500000000004,No,0,26,5482,,1,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993,24,Yes,Yes,Yes,3,Offer B,169.5,0,No,No,No,0.0,0,8814.0,41533.5,3,Stayed,26,0
1891-QRQSA,Chandra Sapkota,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,3348.0,212970.0,No,0,69,4881,,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,71,No,Yes,Yes,9,Offer B,489.9,10,No,Yes,Yes,0.0,0,31353.6,244323.6,4,Stayed,69,0
8028-PNXHQ,Ved Pyakurel,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mobile Banking,727.5,42738.0,No,0,33,4444,,1,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,40,No,Yes,Yes,4,Offer B,1461.8999999999999,0,No,No,No,0.0,0,90637.8,133375.8,5,Stayed,33,0
5630-AHZIL,Sagarika Vaidya,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mobile Banking,1935.0,5322.0,No,0,54,5613,,1,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,51,No,No,No,0,Offer E,1186.5,56,Yes,Yes,No,0.0,1800,3559.5,10681.5,3,Joined,54,0
2673-CXQEU,Mamta Nepal,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Cash,3315.0,184185.0,No,0,21,4463,,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,73,No,No,No,0,None,1413.9,29,No,No,Yes,0.0,0,79178.40000000001,263363.4,4,Stayed,21,0
6416-JNVRK,Anavi Mali,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),1669.5,80665.5,No,0,56,2867,,1,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077,50,No,No,No,0,Offer B,60.89999999999999,7,Yes,No,Yes,0.0,0,2801.3999999999996,83466.9,5,Stayed,56,0
5590-ZSKRV,Eru Sigdel,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,eSewa,1639.5,14467.5,No,0,43,5614,,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,62,No,Yes,Yes,1,Offer E,1163.4,18,No,No,Yes,0.0,0,9307.2,23774.7,3,Stayed,43,0
0191-ZHSKZ,Jayanta Gauchan,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,2242.5,63339.00000000001,No,0,55,3033,,1,United States,California,Hawthorne,90250,"33.914775, -118.348083",33.914775,-118.348083,80,No,No,No,0,None,1158.3,5,No,No,Yes,0.0,0,34749.0,98088.00000000001,4,Stayed,55,0
3887-PBQAO,Roshni Gotame,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),777.0,36498.0,No,0,78,5741,,1,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,48,No,Yes,Yes,4,Offer B,674.6999999999999,0,No,No,No,0.0,0,30361.5,66859.5,4,Stayed,78,0
8108-UXRQN,Shivani Dahal,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Cash,1516.5,16960.5,No,0,28,3443,,1,United States,California,Lawndale,90260,"33.88856, -118.351813",33.88856,-118.351813,23,Yes,Yes,Yes,1,None,0.0,41,Yes,No,Yes,0.0,0,0.0,16960.5,3,Stayed,28,0
9919-YLNNG,Nitisha Pariyar,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mobile Banking,3114.0,129825.0,No,0,37,4005,,1,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803,38,No,No,No,0,Offer B,1204.5,28,Yes,Yes,No,0.0,3300,50589.0,183714.0,4,Stayed,37,0
0318-ZOPWS,Shasi Thapa Magar,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mobile Banking,604.5,29200.5,No,0,37,5422,,1,United States,California,Malibu,90265,"34.074572, -118.831181",34.074572,-118.831181,31,No,Yes,Yes,10,None,84.6,0,No,No,No,0.0,0,4145.4,33345.9,5,Stayed,37,0
4445-ZJNMU,Dashrath Mahat,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2979.0,27562.5,No,0,69,3540,,1,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,30,No,No,No,0,Offer E,144.29999999999998,69,Yes,No,Yes,0.0,0,1298.7,28861.199999999997,3,Stayed,69,0
4808-YNLEU,Putali Sigdel,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mobile Banking,1864.5,66463.5,No,0,39,5255,,1,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565,51,No,Yes,Yes,1,Offer C,735.9000000000001,30,No,No,Yes,0.0,0,25756.500000000004,92220.0,4,Stayed,39,0
1862-QRWPE,Sarada Chalise,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,619.5,31710.0,No,0,25,4124,,1,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,24,Yes,Yes,Yes,10,None,1138.8,0,No,No,No,0.0,0,54662.399999999994,86372.4,5,Stayed,25,0
2796-NNUFI,Fulkumari Gauchan,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,598.5,27813.0,No,0,80,5480,,1,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,56,No,Yes,Yes,1,None,914.0999999999999,0,No,No,No,0.0,0,42048.6,69861.59999999999,5,Stayed,80,0
3016-KSVCP,Janak Kunwar,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,eSewa,1012.5,30277.5,No,0,62,3664,,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,47,No,Yes,Yes,4,Offer C,0.0,22,No,No,Yes,0.0,0,0.0,30277.5,3,Stayed,62,0
4767-HZZHQ,Gaurav Bista,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mobile Banking,2461.5,77106.0,No,0,9,5036,,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,32,No,Yes,Yes,5,Offer C,185.70000000000002,21,No,No,No,0.0,3600,5571.0,86277.0,3,Stayed,9,0
2424-WVHPL,Ravin Mahatara,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Cash,2241.0,2241.0,No,0,60,4182,,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,79,No,No,No,0,None,829.5,2,No,Yes,Yes,0.0,0,829.5,3070.5,5,Joined,60,0
7233-PAHHL,Uttam Pathak,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,eSewa,2520.0,171427.5,No,0,24,5825,,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,57,No,Yes,No,0,Offer A,186.6,26,Yes,Yes,Yes,0.0,0,12315.599999999999,183743.1,4,Stayed,24,0
6067-NGCEU,Narayani Mahara,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3331.5,213210.0,No,0,38,5261,,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,50,No,No,No,0,None,1253.4,14,Yes,No,Yes,0.0,0,81471.00000000001,294681.0,4,Stayed,38,0
9848-JQJTX,Balram Phuyal,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mobile Banking,3027.0,223771.5,No,0,54,5781,,1,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,52,No,No,No,0,Offer A,735.9000000000001,12,Yes,No,Yes,0.0,0,52984.8,276756.3,3,Stayed,54,0
9803-FTJCG,Dhurvadurgesh Shakya,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),2005.4999999999998,142461.0,No,0,26,4117,,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,50,No,Yes,Yes,1,Offer A,145.5,26,No,Yes,Yes,0.0,0,10330.5,152791.5,4,Stayed,26,0
3212-KXOCR,Gayatri Siwakoti,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,630.0,33216.0,No,0,66,4158,,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,62,No,No,No,0,None,849.0,0,No,No,No,0.0,0,44148.0,77364.0,4,Stayed,66,0
6380-ARCEH,Bijay Koirala,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,606.0,606.0,No,0,77,2710,,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,19,Yes,No,No,0,Offer E,1233.0,0,No,No,No,0.0,0,1233.0,1839.0,3,Joined,77,0
3679-XASPY,Sagorika Magar,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,583.5,583.5,No,0,26,5612,,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,38,No,Yes,Yes,1,Offer E,493.20000000000005,0,No,No,No,0.0,0,493.20000000000005,1076.7,3,Joined,26,0
7123-WQUHX,Binod Joshi,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mobile Banking,2850.0,108168.0,No,0,63,4741,,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,34,No,No,No,0,Offer C,118.5,21,No,Yes,Yes,0.0,0,4503.0,112671.0,5,Stayed,63,0
5386-THSLQ,Mankumari Danwar,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mobile Banking,1366.5,90817.5,No,0,28,6238,,1,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,65,No,Yes,No,0,Offer A,0.0,9,No,No,Yes,0.0,0,0.0,90817.5,5,Stayed,28,0
6180-YBIQI,Maulik Niraula,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,eSewa,729.0,3006.0,No,0,61,4015,,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,35,No,No,No,0,Offer E,0.0,21,No,No,Yes,0.0,0,0.0,3006.0,3,Stayed,61,0
6728-DKUCO,Trishana Sherpa,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Cash,3124.5,219091.5,No,0,21,4594,,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507,25,Yes,Yes,Yes,1,Offer A,774.6,59,Yes,No,Yes,0.0,0,55771.2,274862.7,3,Stayed,21,0
9750-BOOHV,Nikita Khatiwada,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,eSewa,904.5,27829.5,No,0,60,3585,,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,60,No,No,No,0,Offer C,0.0,18,No,No,Yes,0.0,0,0.0,27829.5,4,Stayed,60,0
8597-CWYHH,Tufan Mahat,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,eSewa,2830.5,117639.0,No,0,53,5845,,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,50,No,No,No,0,None,1236.6,7,Yes,No,Yes,0.0,0,53173.8,170812.80000000002,3,Stayed,53,0
2848-YXSMW,Sulabh Kumale,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),582.0,40897.5,No,0,23,5234,,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,38,No,Yes,Yes,1,Offer A,1485.0,0,No,No,No,0.0,0,106920.0,147817.5,5,Stayed,23,0
4549-ZDQYY,Nabila Pathak,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),1738.5,91267.5,No,0,28,6078,,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,35,No,No,No,0,None,1015.2,5,No,Yes,Yes,0.0,0,52790.40000000001,144057.90000000002,3,Stayed,28,0
